"ID","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"6370736","OXXO SUC 50RKM CAMARENA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","JORGE GONZÁLEZ CAMARENA","CALLE","RAMÓN ALBA DE LA CANAL","CALLE","JULIO CASTELLANOS","CALLE","MIGUEL COVARRUBIAS","0","SN",,,,,"COLONIA","ROBLE SAN NICOLAS",,,,"66414","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","1483","013",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.76558704","-100.28785578","2010-07"
"6373610","OXXO SUC 50RKS LA ROCA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","Pablo Livas","AVENIDA","Adolfo López Mateos","AVENIDA","Benito Juárez","AVENIDA","Felipe Ángeles","4200",,,,"0",,"COLONIA","LA ROCA",,,,"67180","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0707","018",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.66584066","-100.216999","2014-12"
"6373655","OXXO SUC 50RKZ LIBERTAD II MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","LIBERTAD","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","1608",,,,,,"COLONIA","NUEVO REPUEBLO",,,,"64700","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1991","024",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.65624649","-100.30201186","2014-12"
"6370691","OXXO SUC 50RLB BOSQUES REAL MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","ALCANFOR","AVENIDA","CORREA","AVENIDA","NINGUNO","AVENIDA","NINGUNO","100",,,,,,"COLONIA","ARBOLEDAS DEL VIRREY",,,,"66636","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","1172","016",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.77750079","-100.24337605","2010-07"
"6371410","OXXO SUC 50RLP RIO DE LA PLATA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","RÍO DE LA PLATA","CALLE","TAMAZUNCHALE","CALLE","NINGUNO","CALLE","NINGUNO","195",,,,,,"COLONIA","DEL VALLE",,,,"66220","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0083","018",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.6574006","-100.36572785","2010-07"
"6364376","OXXO SUC 50RLQ BELLA VISTA MTA","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Puerto San Jorge","OTRO (ESPECIFIQUE)","Alfonso Martínez Domínguez","OTRO (ESPECIFIQUE)","Sin Referencia","OTRO (ESPECIFIQUE)","Sin Referencia","0",,,,"0",,"COLONIA","LAS PALMAS",,,,"67485","19","NUEVO LEÓN   ","009","Cadereyta Jiménez","0001","Cadereyta Jiménez","0960","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.57837805","-100.02550245","2011-03"
"6368000","OXXO SUC 50RMK CARRANZA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","LICNCIADO BENITO JUAREZ","CALLE","EMILIO CARRANZA","CALLE","HERMENEGILDO GALEANA","CALLE","NINGUNO","670",,,,,,"COLONIA","SAN PEDRO",,,,"66230","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0115","018",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.65785552","-100.40564954","2010-07"
"6367718","OXXO SUC 50RML PARQUE DIAMANTE MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","LOS PARQUES","AVENIDA","DEL ROBLE","CALLE","DIAMANTE TIFFANY","CALLE","AMATISTA","101",,,,,,"COLONIA","LOS PARQUES RESIDENCIAL",,,,"66023","19","NUEVO LEÓN   ","018","García","0234","Los Parques","0207","091",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.7889701","-100.47572445","2014-12"
"6369208","OXXO SUC 50RMW CARRETERA A ROMA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","Carlos Salinas de Gortari","CARRETERA","Concordia","CARRETERA","Santa Lucía","CARRETERA","Ninguno","2200","A",,,"0",,"COLONIA","BOSQUE REAL I",,,,"66612","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","094A","004",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.76645388","-100.20079053","2012-06"
"6369303","OXXO SUC 50RNP RINDE LAS PALMASMTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Cañón Santa Cruz","OTRO (ESPECIFIQUE)","Rincón de la Villa","OTRO (ESPECIFIQUE)","Rincón del Poniente","OTRO (ESPECIFIQUE)","Kentia","203",,,,"0",,"RINCONADA","DE LAS PALMAS",,,,"66368","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","1191","009",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.70353812","-100.46172553","2010-07"
"6367067","OXXO SUC 50RNY CAPRICORNIO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","NACIONAL","CALLE","CAPRICORNIO","CALLE","RÍO AMAZONAS","CALLE","PISCIS","590","A",,,,,"COLONIA","LARRALDEÑA",,,,"65276","19","NUEVO LEÓN   ","044","Sabinas Hidalgo","0001","Ciudad Sabinas Hidalgo","064A","019",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","26.4837526","-100.17252723","2011-03"
"6367750","OXXO SUC 50ROI TAPIA II MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","JULIÁN VILLAGRÁN","CALLE","SANTIAGO TAPIA","CALLE","ISAAC GARZA","CALLE","JUAN ÁLVAREZ","500",,,,,,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1474","040",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68070817","-100.32247675","2014-12"
"6364554","OXXO SUC 50ROK SAN MARCOS MTA","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","Carretera a San Roque","CARRETERA","Los Ángeles","CARRETERA","Hacienda San José","CARRETERA","Hacienda Cadis","0",,,,"0",,"HACIENDA","SANTA LUCIA",,,,"67250","19","NUEVO LEÓN   ","031","Juárez","0311","Monte Kristal","1508","012",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.62762362","-100.15449743","2010-07"
"6781109","OXXO SUC 50RPC PLAZA GUADALUPE MEX","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","PROLONGACION","Rodesia","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","498",,,,"0",,"COLONIA","RINCÓN DE SAN MIGUEL",,,,"66640","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","1844","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.73095826","-100.15735028","2017-03"
"6370814","OXXO SUC 50RPD BARRIO PARRAS MTA","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","IGNACIO ZARAGOZA","CALLE","PARAS","CALLE","GARCÍA","CALLE","CUAUHTÉMOC","1022",,,,,,"COLONIA","CENTRO",,,,"67500","19","NUEVO LEÓN   ","038","Montemorelos","0001","Montemorelos","0356","015",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.18874612","-99.82248396","2010-07"
"6371518","OXXO SUC 50RPP RIO PANUCO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Luis Elizondo","CALLE","Ninguno","CALLE","Sao Pablo","CALLE","Valparaíso","345","F",,,"0",,"COLONIA","ALTAVISTA",,,,"64840","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2097","013",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.64565531","-100.29296303","2010-07"
"6796815","OXXO SUC 50RQA ALMERIA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","ALMERIA","AVENIDA","BAYARCAL","AVENIDA","ALBACHEZ","AVENIDA","NINGUNO","104",,,,,,"COLONIA","ALMERIA",,,,"66626","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","2772","012",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.76506886","-100.13301979","2017-11"
"6364408","OXXO SUC 50RQP VILLA DEL PRADO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","PASEO DEL PRADO","CALLE","PRADERAS DE GALEANA","CALLE","PRADERAS DE ARAMBERRI","VIADUCTO","NINGUNO","300",,,,,,"COLONIA","URBIVILLA DEL PRADO",,,,"66000","19","NUEVO LEÓN   ","018","García","0001","García","071A","014",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.78094438","-100.59206813","2010-07"
"6367900","OXXO SUC 50RQS CARRETERA SABINAS MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","NACIONAL","CALLE","CUAUHTÉMOC","CALLE","MIER Y TERÁN","CALLE","GALEANA","335",,,,,,"COLONIA","SABINAS HIDALGO CENTRO",,,,"65200","19","NUEVO LEÓN   ","044","Sabinas Hidalgo","0001","Ciudad Sabinas Hidalgo","0546","027",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","26.50389252","-100.17581094","2011-03"
"6364585","OXXO SUC 50RQX MINA NL MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","VICENTE GUERRERO","CALLE","LICENCIADO EDUARDO A. ELIZONDO","CALLE","E. LIVAS VILLARREAL","CALLE","CARRETERA A MONCLOVA","717","A",,,,,"COLONIA","MINA",,,,"65100","19","NUEVO LEÓN   ","037","Mina","0001","Mina","0397","046",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","26.00129636","-100.52473396","2014-12"
"6364684","OXXO SUC 50RQY LA HERRADURA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","Portal del Huajuco","AVENIDA","Nacional","AVENIDA","Antiguo Camino a Villa de Santiago","AVENIDA","Los Encinos","100",,,,"0",,"COLONIA","LA HERRADURA",,,,"64890","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","3080","009",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.56076234","-100.23184656","2013-07"
"6703706","OXXO SUC 50RQZ PLAZA ZARAGOZA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","General Ignacio Zaragoza","CALLE","ESCOBEDO","CALLE","MATAMOROS","CALLE","GARZA GARCIA","214",,,,"0",,"COLONIA","APODACA CENTRO",,,,"66600","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0085","004",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.77960157","-100.18804024","2016-01"
"6371181","OXXO SUC 50RRL AIVILLARREAL MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","ANTONIO I VILLAREAL","CALLE","JESUS M GARZA","CALLE","JOSE SANTOS CHOCANO","CALLE","NINGUNO","3701",,,,,,"COLONIA","FRANCISCO I MADERO",,,,"64560","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1351","043",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68663129","-100.27762758","2010-07"
"6699611","OXXO SUC 50RRO EDUCACION MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","EDUCACION","CALLE","COOPERATIVA UNIO","CALLE","PRIVADA SAN FERMIN","CALLE","VILLARREAL","501",,,,,,"COLONIA","PROVIVIENDA DEL PONIENTE",,,,"66129","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","1312","060",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.69009351","-100.43293117","2016-01"
"6728654","OXXO SUC 50RRT BARRIO SAN LUIS MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","LUIS DONALDO COLOSIO MURRIETA","CALLE","TIPITAPA","CALLE","NINGUNO","CALLE","NINGUNO","500","B",,,,,"COLONIA","CIUDAD SOLIDARIDAD",,,,"64100","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","4411","047",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.77476557","-100.38757003","2016-01"
"6364694","OXXO SUC 50RSH CIGARRERA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Francisco I. Madero","OTRO (ESPECIFIQUE)","Profesor José Silvestre Aramberri","OTRO (ESPECIFIQUE)","General Pablo González Garza","OTRO (ESPECIFIQUE)","Ninguno","2886",,,,"0",,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","146A","047",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68677075","-100.34103018","2011-03"
"6797401","OXXO SUC 50RT2 PESQUERIA LOS RAMONES MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","LIBRAMIENTO PESQUERIA LOS RAMONES","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","117","B",,,,,"COLONIA","CENTRO",,,,"66650","19","NUEVO LEÓN   ","041","Pesquería","0249","La Chacra","0012","800",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.786867","-100.039929","2017-11"
"6367751","OXXO SUC 50RTK REAL SAN MARTIN MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Camino Real","OTRO (ESPECIFIQUE)","Antonio Barona","OTRO (ESPECIFIQUE)","Camino Real","OTRO (ESPECIFIQUE)","Julio A. Roca","0",,,,"0",,"COLONIA","SAN MARTIN",,,,"64210","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","3860","031",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.74742932","-100.3443258","2010-07"
"6371379","OXXO SUC 50RUA RAUL SALINAS II MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","LICENCIADO RAÚL SALINAS LOZANO","CALLE","ALCATRACES","CALLE","FRANCISCO J. MÚJICA","AVENIDA","LICENCIADO RAÚL SALINAS LOZANO","714",,,,,,"COLONIA","FELIPE CARRILLO PUERTO",,,,"66055","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","0202","024",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.78559742","-100.32089217","2010-07"
"6797305","OXXO SUC 50RUW SIERRA VISTA MTA","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","SIERRA VISTA","CALLE","SIERRA DEL HIMALAYA","PRIVADA","SIERRA DE MILPILLAS","CALLE","SIERRA DE NOGALES","201",,,,,,"COLONIA","SIERRA VISTA",,,,"67288","19","NUEVO LEÓN   ","031","Juárez","0045","Jardines de la Silla (Jardines)","1086","020",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.63917815","-100.16543264","2017-11"
"6369263","OXXO SUC 50RVS REVOLSUR MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","Revolución","AVENIDA","Ariel","AVENIDA","Themis","AVENIDA","Satélite","460",,,,"0",,"COLONIA","CONTRY",,,,"64860","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2218","015",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.63229093","-100.272527","2010-07"
"6369299","OXXO SUC 50RWL REAL DEL VALLE MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","Licenciado Manuel Ordóñez","AVENIDA","Sin Referencia","AVENIDA","Sin Referencia","AVENIDA","Privada Cantabria","0",,,,"0",,"COLONIA","REAL DEL VALLE",,,,"66350","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","1187","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67515434","-100.47117883","2010-07"
"6370707","OXXO SUC 50RWP PLAZA REAL MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","21 DE MARZO","AVENIDA","BELISARIO DOMINGUEZ","AVENIDA","PABLO GONZALEZ","AVENIDA","NINGUNO","315",,,,,,"COLONIA","CHEPEVERA",,,,"64030","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1633","019",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67863644","-100.35200108","2010-07"
"6369594","OXXO SUC 50RWX TRIUNFO DELA R IIMTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","TRIUNFO DE LA REPÚBLICA","CALLE","JOSÉ MARIANO JIMÉNEZ","CALLE","TUXPAN","CALLE","MONCLOVA","0","SN",,,,,"COLONIA","PARAISO",,,,"67100","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0425","027",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67535977","-100.26942482","2010-07"
"6370653","OXXO SUC 50RWY VALLE DELCONTRYIIMTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Valle de Moscatel","OTRO (ESPECIFIQUE)","Valle de Champagne","OTRO (ESPECIFIQUE)","Valle de Bordeaux","OTRO (ESPECIFIQUE)","Ninguno","102",,,,"0",,"COLONIA","LA JOYA",,,,"67174","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1160","026",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.65223071","-100.26606346","2010-07"
"6726398","OXXO SUC 50RXG JERONIMO TREVINO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Porfirio Díaz","CALLE","DESIERTO DEL SAHARA","CALLE","SAN GERARDO ORIENTE","CALLE","Desierto Salado de Utah","0",,,,"0",,"COLONIA","RINCON DE HUINALA",,,,"66644","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","030A","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.74089533","-100.16607259","2016-01"
"6369250","OXXO SUC 50RXM LA MORENA MTA","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","Licenciado Arturo B. de la Garza","CARRETERA","Sin Referencia","CARRETERA","Colinas de la Morena","CARRETERA","Sin Referencia","106",,,,"0",,"COLONIA","LA HACIENDA LA MORENA",,,,"67250","19","NUEVO LEÓN   ","031","Juárez","0001","Ciudad Benito Juárez","0764","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.63800162","-100.08555061","2010-07"
"6699451","OXXO SUC 50RXP FUNDIDORA MON","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","FRANCISCO MARQUEZ","AVENIDA","FERNANDO MONTES OCA","AVENIDA","NINGUNO","AVENIDA","NINGUNO","832","A",,,,,"COLONIA","OBRERA",,,,"64010","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2716","067",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68102024","-100.29054393","2016-01"
"6848556","OXXO SUC 50RXT MEZQUITE MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","ROBLE","CALLE","OLMOS","CALLE","MEZQUITES","CALLE","CEDROS","301",,,,,,"COLONIA","ARBOLEDAS",,,,"66004","19","NUEVO LEÓN   ","018","García","0001","García","0442","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.78991571","-100.58669286","2018-03"
"6370669","OXXO SUC 50RYM RIO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","PLUTARCO ELIAS CALLES","AVENIDA","LOPEZ MATEOS","AVENIDA","PRIV RIO LA SILLA","AVENIDA","NINGUNO","401",,,,,,"COLONIA","RIO",,,,"67160","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0389","038",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68416851","-100.21389474","2010-07"
"6369301","OXXO SUC 50RYZ REYNOZA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","ABRAHAM LINCOLN","CALLE","REYNOSA","AVENIDA","DOCTOR JOSÉ ELEUTERIO GONZÁLEZ","CALLE","RÍO MAGALLANES","500",,,,,,"COLONIA","MITRAS NORTE",,,,"64320","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0635","007",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.71312912","-100.34827957","2010-07"
"6370671","OXXO SUC 50RZA ALMARAZ MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Carretera a Miguel Alemán","OTRO (ESPECIFIQUE)","Profesor Germán Almaraz","OTRO (ESPECIFIQUE)","Profesora María Valdez","OTRO (ESPECIFIQUE)","Profesor Alberto Sánchez","105",,,,"0",,"COLONIA","LA VICTORIA",,,,"67110","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","011A","013",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.70620475","-100.22358142","2010-07"
"6369640","OXXO SUC 50RZD RUIZ CORTINEZ II MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Adolfo Ruíz Cortines","OTRO (ESPECIFIQUE)","Reynosa","OTRO (ESPECIFIQUE)","Soto la Marina","OTRO (ESPECIFIQUE)","Chilpancingo","3525","A",,,"0",,"COLONIA","MITRAS NORTE",,,,"64320","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0739","010",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.70497256","-100.34875617","2010-07"
"6364654","OXXO SUC 50RZQ RUIZ ORIENTE MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","ADOLFO RUÍZ CORTINES","CALLE","VALLADOLID","VIADUCTO","NINGUNO","CALLE","MAGALLANES","500",,,,,,"COLONIA","REAL DE SAN MIGUEL",,,,"67114","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","278A","002",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.70511311","-100.15922921","2011-03"
"6848410","OXXO SUC 50S87 SAN JUAN MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Elizama","CALLE","ENOC","CALLE","Génesis","CALLE","Hanani","1198",,,,"0",,"COLONIA","FRACCIONAMIENTO MIRADOR DE SAN ANTONIO 1ER SECTOR",,,,"67259","19","NUEVO LEÓN   ","031","Juárez","0001","Ciudad Benito Juárez","1777","012",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.6439866","-100.05911962","2018-03"
"6370553","OXXO SUC 50SAJ SAN JEMO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","SAN JEMO","AVENIDA","ANILLO PERIFERICO","AVENIDA","COLIBRIES","AVENIDA","NINGUNO","543",,,,,,"COLONIA","SAN JEMO",,,,"64630","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","3837","032",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68148089","-100.3707218","2010-07"
"6714828","OXXO SUC 50SAL ESCOBEDO CENTRO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","MARIANO ESCOBEDO","AVENIDA","ADOLFO RUÍZ CORTINES","CALLE","JAZMÍN","AVENIDA","JOSÉ ÁNGEL CONCHELLO","604",,,,,,"COLONIA","VICTORIA",,,,"64520","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0989","021",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.7039064","-100.30739892","2016-01"
"6365119","OXXO SUC 50SAM SAN MIGUEL MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","ACAPULCO","BOULEVARD","MEXICO","BOULEVARD","NINGUNO","BOULEVARD","NINGUNO","506",,,,,,"COLONIA","COLONIALES SAN MIGUEL SECT 1",,,,"67113","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1832","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.72348049","-100.19077189","2010-07"
